@relation 'LCP Femur Literal ROI '

@attribute File {'Literal Femur of Normal_1.jpg','Literal Femur of Normal_10.jpg','Literal Femur of Normal_11.jpg','Literal Femur of Normal_12.jpg','Literal Femur of Normal_13.jpg','Literal Femur of Normal_14.jpg','Literal Femur of Normal_15.jpg','Literal Femur of Normal_16.jpg','Literal Femur of Normal_17.jpg','Literal Femur of Normal_18.jpg','Literal Femur of Normal_19.jpg','Literal Femur of Normal_2.jpg','Literal Femur of Normal_20.jpg','Literal Femur of Normal_21.jpg','Literal Femur of Normal_22.jpg','Literal Femur of Normal_23.jpg','Literal Femur of Normal_24.jpg','Literal Femur of Normal_25.jpg','Literal Femur of Normal_26.jpg','Literal Femur of Normal_27.jpg','Literal Femur of Normal_28.jpg','Literal Femur of Normal_29.jpg','Literal Femur of Normal_3.jpg','Literal Femur of Normal_30.jpg','Literal Femur of Normal_31.jpg','Literal Femur of Normal_32.jpg','Literal Femur of Normal_33.jpg','Literal Femur of Normal_34.jpg','Literal Femur of Normal_35.jpg','Literal Femur of Normal_36.jpg','Literal Femur of Normal_37.jpg','Literal Femur of Normal_38.jpg','Literal Femur of Normal_39.jpg','Literal Femur of Normal_4.jpg','Literal Femur of Normal_40.jpg','Literal Femur of Normal_41.jpg','Literal Femur of Normal_42.jpg','Literal Femur of Normal_43.jpg','Literal Femur of Normal_44.jpg','Literal Femur of Normal_45.jpg','Literal Femur of Normal_46.jpg','Literal Femur of Normal_47.jpg','Literal Femur of Normal_48.jpg','Literal Femur of Normal_49.jpg','Literal Femur of Normal_5.jpg','Literal Femur of Normal_50.jpg','Literal Femur of Normal_51.jpg','Literal Femur of Normal_52.jpg','Literal Femur of Normal_53.jpg','Literal Femur of Normal_54.jpg','Literal Femur of Normal_55.jpg','Literal Femur of Normal_56.jpg','Literal Femur of Normal_57.jpg','Literal Femur of Normal_58.jpg','Literal Femur of Normal_59.jpg','Literal Femur of Normal_6.jpg','Literal Femur of Normal_60.jpg','Literal Femur of Normal_61.jpg','Literal Femur of Normal_62.jpg','Literal Femur of Normal_63.jpg','Literal Femur of Normal_7.jpg','Literal Femur of Normal_8.jpg','Literal Femur of Normal_9.jpg','Literal Femur of OA_1.jpg','Literal Femur of OA_10.jpg','Literal Femur of OA_11.jpg','Literal Femur of OA_12.jpg','Literal Femur of OA_13.jpg','Literal Femur of OA_14.jpg','Literal Femur of OA_15.jpg','Literal Femur of OA_16.jpg','Literal Femur of OA_17.jpg','Literal Femur of OA_18.jpg','Literal Femur of OA_19.jpg','Literal Femur of OA_2.jpg','Literal Femur of OA_20.jpg','Literal Femur of OA_21.jpg','Literal Femur of OA_22.jpg','Literal Femur of OA_23.jpg','Literal Femur of OA_24.jpg','Literal Femur of OA_25.jpg','Literal Femur of OA_26.jpg','Literal Femur of OA_27.jpg','Literal Femur of OA_28.jpg','Literal Femur of OA_29.jpg','Literal Femur of OA_3.jpg','Literal Femur of OA_30.jpg','Literal Femur of OA_31.jpg','Literal Femur of OA_32.jpg','Literal Femur of OA_33.jpg','Literal Femur of OA_34.jpg','Literal Femur of OA_35.jpg','Literal Femur of OA_36.jpg','Literal Femur of OA_37.jpg','Literal Femur of OA_38.jpg','Literal Femur of OA_39.jpg','Literal Femur of OA_4.jpg','Literal Femur of OA_40.jpg','Literal Femur of OA_41.jpg','Literal Femur of OA_42.jpg','Literal Femur of OA_43.jpg','Literal Femur of OA_44.jpg','Literal Femur of OA_45.jpg','Literal Femur of OA_46.jpg','Literal Femur of OA_47.jpg','Literal Femur of OA_48.jpg','Literal Femur of OA_49.jpg','Literal Femur of OA_5.jpg','Literal Femur of OA_50.jpg','Literal Femur of OA_51.jpg','Literal Femur of OA_52.jpg','Literal Femur of OA_53.jpg','Literal Femur of OA_54.jpg','Literal Femur of OA_55.jpg','Literal Femur of OA_56.jpg','Literal Femur of OA_57.jpg','Literal Femur of OA_58.jpg','Literal Femur of OA_59.jpg','Literal Femur of OA_6.jpg','Literal Femur of OA_60.jpg','Literal Femur of OA_61.jpg','Literal Femur of OA_62.jpg','Literal Femur of OA_63.jpg','Literal Femur of OA_64.jpg','Literal Femur of OA_65.jpg','Literal Femur of OA_66.jpg','Literal Femur of OA_67.jpg','Literal Femur of OA_68.jpg','Literal Femur of OA_7.jpg','Literal Femur of OA_8.jpg','Literal Femur of OA_9.jpg'}
@attribute LCP_1 numeric
@attribute LCP_2 numeric
@attribute LCP_3 numeric
@attribute LCP_4 numeric
@attribute LCP_5 numeric
@attribute LCP_6 numeric
@attribute LCP_7 numeric
@attribute LCP_8 numeric
@attribute LCP_9 numeric
@attribute LCP_10 numeric
@attribute LCP_11 numeric
@attribute LCP_12 numeric
@attribute LCP_13 numeric
@attribute LCP_14 numeric
@attribute LCP_15 numeric
@attribute LCP_16 numeric
@attribute LCP_17 numeric
@attribute LCP_18 numeric
@attribute LCP_19 numeric
@attribute LCP_20 numeric
@attribute LCP_21 numeric
@attribute LCP_22 numeric
@attribute LCP_23 numeric
@attribute LCP_24 numeric
@attribute LCP_25 numeric
@attribute LCP_26 numeric
@attribute LCP_27 numeric
@attribute LCP_28 numeric
@attribute LCP_29 numeric
@attribute LCP_30 numeric
@attribute LCP_31 numeric
@attribute LCP_32 numeric
@attribute LCP_33 numeric
@attribute LCP_34 numeric
@attribute LCP_35 numeric
@attribute LCP_36 numeric
@attribute LCP_37 numeric
@attribute LCP_38 numeric
@attribute LCP_39 numeric
@attribute LCP_40 numeric
@attribute LCP_41 numeric
@attribute LCP_42 numeric
@attribute LCP_43 numeric
@attribute LCP_44 numeric
@attribute LCP_45 numeric
@attribute LCP_46 numeric
@attribute LCP_47 numeric
@attribute LCP_48 numeric
@attribute LCP_49 numeric
@attribute LCP_50 numeric
@attribute LCP_51 numeric
@attribute LCP_52 numeric
@attribute LCP_53 numeric
@attribute LCP_54 numeric
@attribute LCP_55 numeric
@attribute LCP_56 numeric
@attribute LCP_57 numeric
@attribute LCP_58 numeric
@attribute LCP_59 numeric
@attribute LCP_60 numeric
@attribute LCP_61 numeric
@attribute LCP_62 numeric
@attribute LCP_63 numeric
@attribute LCP_64 numeric
@attribute LCP_65 numeric
@attribute LCP_66 numeric
@attribute LCP_67 numeric
@attribute LCP_68 numeric
@attribute LCP_69 numeric
@attribute LCP_70 numeric
@attribute LCP_71 numeric
@attribute LCP_72 numeric
@attribute LCP_73 numeric
@attribute LCP_74 numeric
@attribute LCP_75 numeric
@attribute LCP_76 numeric
@attribute LCP_77 numeric
@attribute LCP_78 numeric
@attribute LCP_79 numeric
@attribute LCP_80 numeric
@attribute LCP_81 numeric
@attribute class {Nor,OA}

@data
'Literal Femur of Normal_28.jpg',1.05,0.049,0.638,0.154,0.215,0.154,0.638,0.049,929,1.04,0.0436,0.419,0.0783,0.129,0.0783,0.419,0.0436,984,1.03,0.0274,0.163,0.0706,0.0129,0.0706,0.163,0.0274,604,1.01,0.0325,0.119,0.0247,0.0467,0.0247,0.119,0.0325,486,1,0.0171,0.216,0.0729,0.193,0.0729,0.216,0.0171,582,0.99,0.0435,0.124,0.0643,0.00752,0.0643,0.124,0.0435,575,0.978,0.0207,0.197,0.0776,0.0142,0.0776,0.197,0.0207,754,0.967,0.0391,0.434,0.135,0.275,0.135,0.434,0.0391,986,0.945,0.129,0.662,0.09,0.0934,0.09,0.662,0.129,1038,Nor
'Literal Femur of Normal_29.jpg',1.05,0.171,0.676,0.132,0.000304,0.132,0.676,0.171,856,1.04,0.0609,0.376,0.0687,0.256,0.0687,0.376,0.0609,960,1.03,0.0351,0.18,0.125,0.0514,0.125,0.18,0.0351,610,1.02,0.0388,0.314,0.042,0.0219,0.042,0.314,0.0388,559,1,0.00977,0.427,0.0791,0.0533,0.0791,0.427,0.00977,671,0.99,0.0433,0.204,0.126,0.0223,0.126,0.204,0.0433,657,0.976,0.048,0.182,0.0465,0.217,0.0465,0.182,0.048,692,0.968,0.0587,0.477,0.0361,0.00749,0.0361,0.477,0.0587,1031,0.949,0.097,0.708,0.0979,0.151,0.0979,0.708,0.097,990,Nor
'Literal Femur of Normal_3.jpg',1.06,0.103,0.161,0.0928,0.167,0.0928,0.161,0.103,869,1.04,0.0292,0.131,0.0246,0.249,0.0246,0.131,0.0292,973,1.03,0.00842,0.0397,0.0281,0.085,0.0281,0.0397,0.00842,559,1.01,0.0445,0.0891,0.124,0.108,0.124,0.0891,0.0445,574,1,0.0281,0.301,0.0234,0.0888,0.0234,0.301,0.0281,602,0.988,0.0295,0.166,0.0898,0.0417,0.0898,0.166,0.0295,621,0.976,0.0453,0.0897,0.00905,0.219,0.00905,0.0897,0.0453,587,0.964,0.05,0.15,0.0832,0.023,0.0832,0.15,0.05,1040,0.944,0.0837,0.177,0.175,0.104,0.175,0.177,0.0837,1039,Nor
'Literal Femur of Normal_30.jpg',1.08,0.082,0.586,0.11,0.267,0.11,0.586,0.082,814,1.05,0.0469,0.353,0.0893,0.0688,0.0893,0.353,0.0469,876,1.04,0.0547,0.192,0.0969,0.177,0.0969,0.192,0.0547,724,1.02,0.00843,0.102,0.0606,0.081,0.0606,0.102,0.00843,651,1,0.00688,0.192,0.0932,0.079,0.0932,0.192,0.00688,765,0.982,0.0234,0.0628,0.0951,0.165,0.0951,0.0628,0.0234,736,0.964,0.0184,0.13,0.0276,0.146,0.0276,0.13,0.0184,823,0.949,0.0461,0.35,0.107,0.108,0.107,0.35,0.0461,866,0.922,0.0538,0.585,0.13,0.104,0.13,0.585,0.0538,957,Nor
'Literal Femur of Normal_31.jpg',1.05,0.00697,0.528,0.0636,0.0345,0.0636,0.528,0.00697,863,1.04,0.068,0.387,0.0715,0.339,0.0715,0.387,0.068,904,1.02,0.0903,0.123,0.0521,0.0961,0.0521,0.123,0.0903,624,1.01,0.0218,0.112,0.0754,0.105,0.0754,0.112,0.0218,615,1,0.0218,0.265,0.0291,0.264,0.0291,0.265,0.0218,657,0.99,0.0355,0.074,0.0726,0.0874,0.0726,0.074,0.0355,716,0.978,0.0235,0.128,0.14,0.045,0.14,0.128,0.0235,805,0.968,0.0573,0.309,0.121,0.00661,0.121,0.309,0.0573,958,0.948,0.0281,0.531,0.0611,0.018,0.0611,0.531,0.0281,983,Nor
'Literal Femur of Normal_32.jpg',1.04,0.149,0.603,0.111,0.566,0.111,0.603,0.149,795,1.03,0.0983,0.48,0.0312,0.206,0.0312,0.48,0.0983,915,1.02,0.0408,0.137,0.056,0.0532,0.056,0.137,0.0408,661,1.01,0.0282,0.17,0.0749,0.212,0.0749,0.17,0.0282,621,1,0.00639,0.346,0.1,0.223,0.1,0.346,0.00639,758,0.991,0.0342,0.177,0.0937,0.0624,0.0937,0.177,0.0342,769,0.982,0.0776,0.148,0.0604,0.311,0.0604,0.148,0.0776,866,0.975,0.0804,0.473,0.0212,0.01,0.0212,0.473,0.0804,925,0.963,0.0733,0.754,0.0611,0.284,0.0611,0.754,0.0733,949,Nor
'Literal Femur of Normal_33.jpg',1.04,0.0495,0.63,0.0797,0.224,0.0797,0.63,0.0495,833,1.02,0.043,0.497,0.0333,0.063,0.0333,0.497,0.043,925,1.02,0.0237,0.155,0.0242,0.0572,0.0242,0.155,0.0237,590,1.01,0.046,0.17,0.06,0.0433,0.06,0.17,0.046,613,1,0.0264,0.397,0.012,0.236,0.012,0.397,0.0264,701,0.993,0.0297,0.13,0.108,0.0493,0.108,0.13,0.0297,685,0.985,0.0316,0.174,0.121,0.0446,0.121,0.174,0.0316,806,0.979,0.0545,0.45,0.0633,0.202,0.0633,0.45,0.0545,1031,0.965,0.0689,0.733,0.144,0.245,0.144,0.733,0.0689,951,Nor
'Literal Femur of Normal_34.jpg',1.07,0.0889,0.646,0.11,0.646,0.11,0.646,0.0889,842,1.05,0.0695,0.45,0.0904,0.335,0.0904,0.45,0.0695,971,1.03,0.0587,0.193,0.148,0.081,0.148,0.193,0.0587,611,1.02,0.0476,0.146,0.0703,0.145,0.0703,0.146,0.0476,594,1,0.0216,0.309,0.0261,0.141,0.0261,0.309,0.0216,725,0.986,0.0434,0.133,0.0323,0.206,0.0323,0.133,0.0434,707,0.97,0.0253,0.228,0.103,0.31,0.103,0.228,0.0253,828,0.959,0.0676,0.569,0.093,0.219,0.093,0.569,0.0676,957,0.934,0.0924,0.726,0.193,0.452,0.193,0.726,0.0924,951,Nor
'Literal Femur of Normal_35.jpg',1.06,0.0977,0.631,0.073,0.149,0.073,0.631,0.0977,934,1.04,0.0685,0.451,0.0717,0.202,0.0717,0.451,0.0685,986,1.03,0.121,0.166,0.0965,0.0864,0.0965,0.166,0.121,588,1.02,0.0654,0.109,0.0903,0.0242,0.0903,0.109,0.0654,512,1,0.0312,0.275,0.0419,0.0987,0.0419,0.275,0.0312,544,0.988,0.0472,0.134,0.182,0.0254,0.182,0.134,0.0472,544,0.976,0.0813,0.212,0.154,0.0216,0.154,0.212,0.0813,690,0.963,0.0346,0.461,0.00439,0.206,0.00439,0.461,0.0346,1027,0.942,0.16,0.803,0.0886,0.113,0.0886,0.803,0.16,1062,Nor
'Literal Femur of Normal_36.jpg',1.06,0.0818,0.791,0.0846,0.522,0.0846,0.791,0.0818,791,1.05,0.062,0.527,0.123,0.434,0.123,0.527,0.062,950,1.04,0.039,0.189,0.107,0.134,0.107,0.189,0.039,615,1.02,0.00688,0.199,0.065,0.0559,0.065,0.199,0.00688,616,1,0.00397,0.501,0.0208,0.307,0.0208,0.501,0.00397,897,0.981,0.0163,0.268,0.13,0.188,0.13,0.268,0.0163,740,0.966,0.0453,0.336,0.116,0.0742,0.116,0.336,0.0453,795,0.954,0.0223,0.605,0.00595,0.164,0.00595,0.605,0.0223,967,0.932,0.0822,0.905,0.181,0.561,0.181,0.905,0.0822,869,Nor
'Literal Femur of Normal_37.jpg',1.07,0.0539,0.438,0.087,0.202,0.087,0.438,0.0539,935,1.05,0.0333,0.227,0.0869,0.386,0.0869,0.227,0.0333,1031,1.03,0.0547,0.118,0.092,0.0126,0.092,0.118,0.0547,600,1.02,0.0229,0.035,0.0527,0.107,0.0527,0.035,0.0229,434,1,0.0199,0.13,0.0161,0.184,0.0161,0.13,0.0199,483,0.986,0.00879,0.117,0.0504,0.0507,0.0504,0.117,0.00879,504,0.97,0.0388,0.133,0.0456,0.101,0.0456,0.133,0.0388,713,0.956,0.0116,0.323,0.0476,0.244,0.0476,0.323,0.0116,1029,0.929,0.0263,0.538,0.0813,0.285,0.0813,0.538,0.0263,1085,Nor
'Literal Femur of Normal_38.jpg',1.05,0.103,0.657,0.114,0.0926,0.114,0.657,0.103,793,1.04,0.0167,0.38,0.0324,0.284,0.0324,0.38,0.0167,883,1.03,0.0495,0.186,0.0685,0.236,0.0685,0.186,0.0495,708,1.02,0.00845,0.238,0.0132,0.106,0.0132,0.238,0.00845,656,1,0.0035,0.398,0.0922,0.113,0.0922,0.398,0.0035,856,0.987,0.0449,0.203,0.187,0.00853,0.187,0.203,0.0449,769,0.973,0.0286,0.277,0.0974,0.288,0.0974,0.277,0.0286,816,0.963,0.105,0.406,0.216,0.107,0.216,0.406,0.105,868,0.944,0.0733,0.699,0.133,0.446,0.133,0.699,0.0733,924,Nor
'Literal Femur of Normal_39.jpg',1.05,0.0707,0.38,0.104,0.104,0.104,0.38,0.0707,866,1.04,0.0253,0.268,0.0175,0.0286,0.0175,0.268,0.0253,865,1.03,0.0562,0.151,0.00809,0.0479,0.00809,0.151,0.0562,667,1.01,0.0237,0.135,0.0191,0.113,0.0191,0.135,0.0237,617,1,0.00923,0.287,0.0365,0.149,0.0365,0.287,0.00923,674,0.99,0.0243,0.0881,0.0608,0.147,0.0608,0.0881,0.0243,713,0.977,0.043,0.085,0.0261,0.0732,0.0261,0.085,0.043,835,0.967,0.0556,0.266,0.0513,0.0125,0.0513,0.266,0.0556,938,0.948,0.049,0.396,0.294,0.00302,0.294,0.396,0.049,979,Nor
'Literal Femur of Normal_4.jpg',1.03,0.0823,0.566,0.115,0.212,0.115,0.566,0.0823,624,1.02,0.0678,0.313,0.0576,0.249,0.0576,0.313,0.0678,907,1.01,0.0433,0.185,0.0676,0.199,0.0676,0.185,0.0433,624,1.01,0.0468,0.253,0.12,0.146,0.12,0.253,0.0468,735,1,0.0314,0.468,0.0322,0.0823,0.0322,0.468,0.0314,1033,0.993,0.0398,0.264,0.0957,0.0389,0.0957,0.264,0.0398,974,0.987,0.0286,0.189,0.0296,0.00132,0.0296,0.189,0.0286,795,0.982,0.0531,0.313,0.11,0.16,0.11,0.313,0.0531,869,0.971,0.0723,0.434,0.0289,0.0874,0.0289,0.434,0.0723,848,Nor
'Literal Femur of Normal_40.jpg',1.05,0.0894,0.578,0.0447,0.398,0.0447,0.578,0.0894,904,1.04,0.0638,0.322,0.144,0.397,0.144,0.322,0.0638,893,1.03,0.0283,0.127,0.0831,0.00617,0.0831,0.127,0.0283,620,1.02,0.0473,0.209,0.061,0.156,0.061,0.209,0.0473,582,1,0.0196,0.252,0.0785,0.223,0.0785,0.252,0.0196,622,0.989,0.0146,0.145,0.0629,0.117,0.0629,0.145,0.0146,683,0.976,0.0771,0.209,0.125,0.102,0.125,0.209,0.0771,797,0.966,0.0913,0.392,0.0868,0.228,0.0868,0.392,0.0913,940,0.946,0.0269,0.639,0.0323,0.293,0.0323,0.639,0.0269,1003,Nor
'Literal Femur of Normal_41.jpg',1.08,0.0314,0.369,0.0633,0.461,0.0633,0.369,0.0314,857,1.05,0.0465,0.255,0.0293,0.203,0.0293,0.255,0.0465,926,1.04,0.0287,0.108,0.0828,0.0529,0.0828,0.108,0.0287,705,1.02,0.013,0.123,0.197,0.0263,0.197,0.123,0.013,582,1,0.0241,0.219,0.0805,0.00489,0.0805,0.219,0.0241,679,0.985,0.0412,0.0751,0.0879,0.00624,0.0879,0.0751,0.0412,750,0.968,0.022,0.0876,0.0718,0.136,0.0718,0.0876,0.022,783,0.949,0.0253,0.271,0.0134,0.166,0.0134,0.271,0.0253,948,0.921,0.0581,0.417,0.0937,0.188,0.0937,0.417,0.0581,955,Nor
'Literal Femur of Normal_42.jpg',1.05,0.0936,0.409,0.0128,0.216,0.0128,0.409,0.0936,932,1.03,0.0937,0.292,0.0774,0.00652,0.0774,0.292,0.0937,953,1.03,0.0504,0.121,0.106,0.111,0.106,0.121,0.0504,587,1.01,0.0333,0.178,0.0234,0.00786,0.0234,0.178,0.0333,521,1,0.0137,0.241,0.0743,0.115,0.0743,0.241,0.0137,536,0.99,0.0596,0.0793,0.0498,0.0585,0.0498,0.0793,0.0596,593,0.978,0.051,0.0873,0.0332,0.257,0.0332,0.0873,0.051,748,0.967,0.131,0.219,0.0409,0.207,0.0409,0.219,0.131,947,0.949,0.0881,0.448,0.102,0.127,0.102,0.448,0.0881,1070,Nor
'Literal Femur of Normal_43.jpg',1.06,0.0365,0.674,0.0769,0.189,0.0769,0.674,0.0365,792,1.04,0.106,0.46,0.0683,0.0179,0.0683,0.46,0.106,908,1.03,0.0847,0.208,0.0794,0.0364,0.0794,0.208,0.0847,667,1.02,0.0442,0.195,0.0213,0.0455,0.0213,0.195,0.0442,658,1,0.0243,0.41,0.0115,0.184,0.0115,0.41,0.0243,868,0.986,0.035,0.116,0.0576,0.148,0.0576,0.116,0.035,759,0.97,0.0406,0.235,0.197,0.193,0.197,0.235,0.0406,741,0.96,0.0636,0.531,0.108,0.105,0.108,0.531,0.0636,911,0.942,0.082,0.905,0.0736,0.0888,0.0736,0.905,0.082,923,Nor
'Literal Femur of Normal_44.jpg',1.06,0.056,0.387,0.192,0.173,0.192,0.387,0.056,762,1.04,0.0362,0.291,0.0509,0.249,0.0509,0.291,0.0362,913,1.03,0.0151,0.108,0.0381,0.0354,0.0381,0.108,0.0151,686,1.02,0.043,0.135,0.0459,0.0844,0.0459,0.135,0.043,652,1,0.0228,0.28,0.0623,0.0114,0.0623,0.28,0.0228,786,0.987,0.0448,0.147,0.0926,0.138,0.0926,0.147,0.0448,846,0.973,0.0404,0.187,0.115,0.0901,0.115,0.187,0.0404,841,0.961,0.0626,0.298,0.0586,0.24,0.0586,0.298,0.0626,875,0.943,0.0435,0.551,0.121,0.127,0.121,0.551,0.0435,898,Nor
'Literal Femur of Normal_45.jpg',1.05,0.046,0.598,0.0476,0.366,0.0476,0.598,0.046,749,1.04,0.0101,0.367,0.056,0.286,0.056,0.367,0.0101,891,1.03,0.0542,0.11,0.159,0.0383,0.159,0.11,0.0542,706,1.02,0.0386,0.0935,0.0993,0.0872,0.0993,0.0935,0.0386,677,1,0.00804,0.192,0.0994,0.0217,0.0994,0.192,0.00804,808,0.988,0.035,0.112,0.0454,0.00779,0.0454,0.112,0.035,809,0.974,0.0313,0.117,0.0124,0.0919,0.0124,0.117,0.0313,885,0.963,0.0733,0.341,0.125,0.329,0.125,0.341,0.0733,857,0.942,0.049,0.616,0.0648,0.521,0.0648,0.616,0.049,905,Nor
'Literal Femur of Normal_46.jpg',1.05,0.0357,0.505,0.0736,0.0471,0.0736,0.505,0.0357,805,1.03,0.047,0.343,0.0506,0.0764,0.0506,0.343,0.047,920,1.03,0.0548,0.144,0.0658,0.146,0.0658,0.144,0.0548,671,1.01,0.0392,0.145,0.137,0.0316,0.137,0.145,0.0392,594,1,0.00689,0.405,0.0415,0.149,0.0415,0.405,0.00689,769,0.991,0.013,0.18,0.0483,0.00102,0.0483,0.18,0.013,736,0.978,0.0451,0.133,0.0742,0.0907,0.0742,0.133,0.0451,810,0.967,0.0552,0.366,0.0945,0.0371,0.0945,0.366,0.0552,948,0.951,0.0396,0.644,0.0469,0.0919,0.0469,0.644,0.0396,957,Nor
'Literal Femur of Normal_47.jpg',1.04,0.0624,0.253,0.1,0.207,0.1,0.253,0.0624,908,1.03,0.0349,0.119,0.0856,0.0486,0.0856,0.119,0.0349,881,1.02,0.021,0.0493,0.0927,0.14,0.0927,0.0493,0.021,686,1.01,0.0257,0.0707,0.0658,0.136,0.0658,0.0707,0.0257,533,1,0.0441,0.196,0.104,0.0891,0.104,0.196,0.0441,555,0.994,0.0145,0.107,0.11,0.0227,0.11,0.107,0.0145,609,0.984,0.0259,0.0653,0.00144,0.013,0.00144,0.0653,0.0259,825,0.976,0.0703,0.142,0.0226,0.0949,0.0226,0.142,0.0703,1005,0.961,0.0821,0.315,0.0917,0.057,0.0917,0.315,0.0821,1066,Nor
'Literal Femur of Normal_48.jpg',1.06,0.0246,0.446,0.0546,0.167,0.0546,0.446,0.0246,769,1.04,0.0468,0.24,0.00977,0.222,0.00977,0.24,0.0468,821,1.03,0.043,0.0496,0.0291,0.261,0.0291,0.0496,0.043,773,1.01,0.0369,0.0575,0.0591,0.144,0.0591,0.0575,0.0369,658,1,0.0137,0.193,0.0512,0.082,0.0512,0.193,0.0137,802,0.988,0.0284,0.0716,0.0663,0.167,0.0663,0.0716,0.0284,803,0.973,0.0167,0.112,0.0334,0.00773,0.0334,0.112,0.0167,889,0.962,0.0726,0.326,0.146,0.0916,0.146,0.326,0.0726,874,0.943,0.0592,0.544,0.177,0.0331,0.177,0.544,0.0592,892,Nor
'Literal Femur of Normal_49.jpg',1.06,0.0973,0.636,0.234,0.23,0.234,0.636,0.0973,901,1.04,0.0797,0.427,0.0628,0.105,0.0628,0.427,0.0797,958,1.03,0.0304,0.113,0.0999,0.00231,0.0999,0.113,0.0304,578,1.02,0.061,0.198,0.154,0.0843,0.154,0.198,0.061,563,1,0.00403,0.33,0.0211,0.0027,0.0211,0.33,0.00403,700,0.987,0.022,0.192,0.118,0.175,0.118,0.192,0.022,577,0.972,0.0591,0.217,0.11,0.262,0.11,0.217,0.0591,671,0.959,0.0595,0.386,0.0389,0.271,0.0389,0.386,0.0595,1021,0.938,0.0946,0.682,0.0881,0.456,0.0881,0.682,0.0946,1012,Nor
'Literal Femur of Normal_5.jpg',1.04,0.0672,0.311,0.0743,0.265,0.0743,0.311,0.0672,885,1.03,0.00755,0.146,0.0735,0.194,0.0735,0.146,0.00755,965,1.02,0.0186,0.0973,0.0477,0.104,0.0477,0.0973,0.0186,544,1.01,0.0103,0.0503,0.0886,0.0979,0.0886,0.0503,0.0103,499,1,0.0208,0.343,0.0883,0.0775,0.0883,0.343,0.0208,583,0.992,0.00937,0.196,0.0771,0.0729,0.0771,0.196,0.00937,617,0.984,0.0551,0.0747,0.0858,0.14,0.0858,0.0747,0.0551,671,0.974,0.0136,0.184,0.0522,0.0738,0.0522,0.184,0.0136,994,0.959,0.0196,0.231,0.0117,0.134,0.0117,0.231,0.0196,1055,Nor
'Literal Femur of Normal_50.jpg',1.06,0.0737,0.683,0.0565,0.342,0.0565,0.683,0.0737,912,1.04,0.0999,0.444,0.0719,0.039,0.0719,0.444,0.0999,970,1.03,0.0805,0.161,0.0977,0.158,0.0977,0.161,0.0805,630,1.02,0.0483,0.0549,0.133,0.079,0.133,0.0549,0.0483,531,1,0.0285,0.197,0.118,0.43,0.118,0.197,0.0285,592,0.99,0.0255,0.0844,0.0873,0.185,0.0873,0.0844,0.0255,596,0.976,0.102,0.109,0.0444,0.337,0.0444,0.109,0.102,750,0.963,0.0578,0.459,0.0617,0.0363,0.0617,0.459,0.0578,999,0.943,0.101,0.718,0.14,0.371,0.14,0.718,0.101,1045,Nor
'Literal Femur of Normal_51.jpg',1.03,0.0137,0.426,0.0738,0.218,0.0738,0.426,0.0137,760,1.02,0.0589,0.14,0.0497,0.0316,0.0497,0.14,0.0589,844,1.02,0.0238,0.0613,0.0259,0.136,0.0259,0.0613,0.0238,611,1.01,0.0259,0.19,0.0579,0.0756,0.0579,0.19,0.0259,763,1,0.0162,0.413,0.0389,0.142,0.0389,0.413,0.0162,886,0.993,0.0158,0.268,0.0402,0.0437,0.0402,0.268,0.0158,910,0.986,0.0332,0.109,0.0506,0.0882,0.0506,0.109,0.0332,773,0.979,0.0538,0.241,0.0385,0.0136,0.0385,0.241,0.0538,970,0.968,0.0309,0.367,0.139,0.0799,0.139,0.367,0.0309,885,Nor
'Literal Femur of Normal_52.jpg',1.04,0.0509,0.194,0.066,0.0911,0.066,0.194,0.0509,800,1.03,0.054,0.119,0.109,0.0661,0.109,0.119,0.054,885,1.02,0.0206,0.081,0.0724,0.0847,0.0724,0.081,0.0206,593,1.01,0.0241,0.0932,0.0855,0.126,0.0855,0.0932,0.0241,647,1,0.0293,0.262,0.0951,0.0134,0.0951,0.262,0.0293,795,0.991,0.013,0.155,0.123,0.171,0.123,0.155,0.013,852,0.98,0.00811,0.111,0.0742,0.0425,0.0742,0.111,0.00811,899,0.971,0.0445,0.177,0.0941,0.0102,0.0941,0.177,0.0445,880,0.957,0.00985,0.299,0.139,0.0569,0.139,0.299,0.00985,909,Nor
'Literal Femur of Normal_53.jpg',1.05,0.103,0.18,0.113,0.0219,0.113,0.18,0.103,947,1.04,0.0388,0.107,0.0585,0.0838,0.0585,0.107,0.0388,967,1.02,0.0501,0.0258,0.0794,0.148,0.0794,0.0258,0.0501,553,1.01,0.0765,0.127,0.0233,0.0511,0.0233,0.127,0.0765,439,1,0.0538,0.179,0.0511,0.0756,0.0511,0.179,0.0538,516,0.99,0.0626,0.169,0.0795,0.0837,0.0795,0.169,0.0626,545,0.979,0.0856,0.031,0.14,0.213,0.14,0.031,0.0856,671,0.967,0.0504,0.117,0.056,0.0431,0.056,0.117,0.0504,1014,0.947,0.0341,0.188,0.0668,0.11,0.0668,0.188,0.0341,1117,Nor
