File,LBP_1,LBP_2,LBP_3,LBP_4,LBP_5,LBP_6,LBP_7,LBP_8,LBP_9,LBP_10,LBP_11,LBP_12,LBP_13,LBP_14,LBP_15,LBP_16,LBP_17,LBP_18,LBP_19,LBP_20,LBP_21,LBP_22,LBP_23,LBP_24,LBP_25,LBP_26,LBP_27,LBP_28,LBP_29,LBP_30,LBP_31,LBP_32,LBP_33,LBP_34,LBP_35,LBP_36,LBP_37,LBP_38,LBP_39,LBP_40,LBP_41,LBP_42,LBP_43,LBP_44,LBP_45,LBP_46,LBP_47,LBP_48,LBP_49,LBP_50,LBP_51,LBP_52,LBP_53,LBP_54,LBP_55,LBP_56,LBP_57,LBP_58,LBP_59,LBP_60,LBP_61,LBP_62,LBP_63,LBP_64,LBP_65,LBP_66,LBP_67,LBP_68,LBP_69,LBP_70,LBP_71,LBP_72,LBP_73,LBP_74,LBP_75,LBP_76,LBP_77,LBP_78,LBP_79,LBP_80,LBP_81,LBP_82,LBP_83,LBP_84,LBP_85,LBP_86,LBP_87,LBP_88,LBP_89,LBP_90,LBP_91,LBP_92,LBP_93,LBP_94,LBP_95,LBP_96,LBP_97,LBP_98,LBP_99,LBP_100,LBP_101,LBP_102,LBP_103,LBP_104,LBP_105,LBP_106,LBP_107,LBP_108,LBP_109,LBP_110,LBP_111,LBP_112,LBP_113,LBP_114,LBP_115,LBP_116,LBP_117,LBP_118,LBP_119,LBP_120,LBP_121,LBP_122,LBP_123,LBP_124,LBP_125,LBP_126,LBP_127,LBP_128,LBP_129,LBP_130,LBP_131,LBP_132,LBP_133,LBP_134,LBP_135,LBP_136,LBP_137,LBP_138,LBP_139,LBP_140,LBP_141,LBP_142,LBP_143,LBP_144,LBP_145,LBP_146,LBP_147,LBP_148,LBP_149,LBP_150,LBP_151,LBP_152,LBP_153,LBP_154,LBP_155,LBP_156,LBP_157,LBP_158,LBP_159,LBP_160,LBP_161,LBP_162,LBP_163,LBP_164,LBP_165,LBP_166,LBP_167,LBP_168,LBP_169,LBP_170,LBP_171,LBP_172,LBP_173,LBP_174,LBP_175,LBP_176,LBP_177,LBP_178,LBP_179,LBP_180,LBP_181,LBP_182,LBP_183,LBP_184,LBP_185,LBP_186,LBP_187,LBP_188,LBP_189,LBP_190,LBP_191,LBP_192,LBP_193,LBP_194,LBP_195,LBP_196,LBP_197,LBP_198,LBP_199,LBP_200,LBP_201,LBP_202,LBP_203,LBP_204,LBP_205,LBP_206,LBP_207,LBP_208,LBP_209,LBP_210,LBP_211,LBP_212,LBP_213,LBP_214,LBP_215,LBP_216,LBP_217,LBP_218,LBP_219,LBP_220,LBP_221,LBP_222,LBP_223,LBP_224,LBP_225,LBP_226,LBP_227,LBP_228,LBP_229,LBP_230,LBP_231,LBP_232,LBP_233,LBP_234,LBP_235,LBP_236,LBP_237,LBP_238,LBP_239,LBP_240,LBP_241,LBP_242,LBP_243,LBP_244,LBP_245,LBP_246,LBP_247,LBP_248,LBP_249,LBP_250,LBP_251,LBP_252,LBP_253,LBP_254,LBP_255,LBP_256,class
Medial Femur of G2_11.jpg,600,72,17,43,436,17,98,124,16,1,1,1,99,3,58,65,120,15,0,6,16,2,3,12,71,9,2,7,178,10,76,107,19,2,0,2,16,2,5,11,0,0,1,0,3,0,0,4,63,8,1,6,21,0,9,8,135,23,3,27,256,6,154,131,453,17,16,13,139,1,27,10,12,0,0,0,24,1,19,4,23,1,2,0,2,0,0,1,16,1,2,1,18,1,4,6,102,5,4,5,30,0,8,6,4,1,0,0,6,0,5,5,164,10,8,4,14,0,5,2,226,9,14,20,208,2,98,38,14,65,0,104,10,15,3,192,0,1,0,5,3,11,2,104,2,10,0,22,2,2,0,5,2,12,0,20,3,6,2,143,0,4,0,3,1,0,2,5,0,0,1,0,1,0,2,8,2,10,0,18,0,1,0,15,5,27,0,64,7,10,8,403,95,153,2,207,34,20,15,169,2,8,1,11,9,7,5,82,5,2,0,11,0,0,0,1,4,7,0,24,4,4,3,33,56,62,0,120,11,8,7,88,5,2,1,7,10,4,7,66,81,93,3,154,4,4,3,36,123,122,7,373,84,41,83,843,Grade 2
Medial Femur of G2_12.jpg,337,132,4,68,196,17,104,291,4,2,1,0,83,5,76,185,96,23,1,12,8,1,8,9,71,7,1,10,210,8,156,178,6,2,0,0,5,0,3,3,0,0,0,1,0,0,0,2,71,11,3,9,4,1,2,5,138,13,2,11,248,3,158,138,217,15,3,8,54,1,19,15,6,0,0,0,17,0,9,6,16,0,1,0,1,0,0,0,14,0,1,0,8,0,5,4,73,6,4,3,16,0,13,8,1,0,0,0,5,0,6,4,227,15,4,9,15,0,9,5,362,10,3,5,297,0,117,37,7,68,0,154,2,11,0,421,1,2,0,5,3,5,2,233,1,10,0,11,0,0,0,10,2,2,0,7,5,8,4,148,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,5,2,6,0,7,1,0,0,3,3,7,0,23,2,6,4,154,76,227,1,296,25,16,9,316,4,7,0,2,5,5,11,124,8,6,0,9,0,0,0,0,9,9,0,7,7,5,1,39,82,128,0,171,16,5,5,129,1,3,0,1,1,4,7,92,155,158,2,133,9,0,0,35,163,146,4,167,106,31,69,582,Grade 2
Medial Femur of G2_13.jpg,360,99,11,81,220,14,84,226,13,3,0,0,101,8,79,132,104,15,3,8,18,1,5,10,73,10,0,4,220,6,155,166,8,0,0,0,4,0,4,7,0,0,0,0,2,0,2,3,59,17,1,8,12,0,5,9,170,17,4,14,426,9,202,147,218,20,6,9,53,3,16,17,6,0,0,0,18,1,7,3,10,1,0,1,0,0,0,0,12,0,0,0,14,0,5,2,106,12,1,7,17,0,8,7,0,0,0,0,15,0,5,1,206,12,2,2,15,0,5,1,306,7,5,6,289,2,103,28,8,84,1,191,2,9,5,288,0,3,0,3,4,4,1,196,1,12,0,16,0,0,0,8,2,10,0,14,4,3,1,124,0,2,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,11,0,11,0,0,0,4,1,17,0,24,6,6,7,168,86,222,4,361,22,13,7,290,3,3,0,6,9,4,7,131,5,5,0,4,0,0,0,2,5,12,0,8,3,1,3,28,85,167,3,214,7,4,12,105,3,2,0,5,4,2,3,86,107,161,0,105,1,2,2,22,151,149,1,150,122,33,92,548,Grade 2
Medial Femur of G2_14.jpg,379,111,12,74,278,17,101,212,7,2,0,2,77,3,82,91,105,16,2,12,19,0,3,8,71,10,3,3,196,7,118,138,7,2,1,0,4,0,1,6,0,0,0,0,2,1,4,3,76,6,4,7,11,1,11,4,138,14,1,11,285,8,175,122,288,9,5,12,88,3,24,7,4,0,0,0,17,1,13,2,15,1,0,0,2,0,1,0,12,0,0,0,11,0,3,2,93,4,2,4,19,1,11,7,0,1,0,0,9,0,6,6,217,8,3,5,13,1,3,3,322,12,5,5,287,5,90,26,10,79,0,169,7,13,3,353,0,6,0,5,0,6,3,162,5,18,0,20,1,0,0,7,0,6,0,14,3,5,4,169,0,1,0,6,0,0,0,4,0,0,0,0,0,0,0,4,2,8,0,13,0,1,0,2,5,12,0,39,5,3,2,233,112,216,3,347,24,15,15,332,2,2,1,6,6,3,4,104,6,8,0,6,0,0,0,1,8,7,0,8,4,3,4,31,59,102,2,167,4,4,4,93,1,1,0,2,5,0,6,100,90,123,8,152,4,2,4,33,166,123,2,238,99,23,99,647,Grade 2
Medial Femur of G2_15.jpg,399,105,9,75,275,22,100,255,10,2,0,0,92,5,51,122,90,15,1,10,10,1,2,10,60,14,2,7,152,11,79,102,2,1,0,2,5,0,0,4,0,0,0,0,2,0,2,1,66,6,2,9,5,0,1,9,150,16,2,11,251,6,113,144,242,9,5,11,69,4,24,14,6,0,0,0,24,0,5,1,26,0,0,0,1,0,1,0,16,1,1,0,18,0,4,2,78,9,4,2,16,1,10,2,5,0,0,0,12,0,4,3,212,6,1,2,13,0,2,6,531,5,6,3,290,0,107,43,12,82,1,195,8,18,2,519,0,0,0,2,1,6,3,242,0,9,0,21,0,0,0,5,1,7,0,8,1,9,4,111,1,2,0,6,0,0,0,11,0,0,0,0,0,0,0,4,1,9,1,16,0,0,0,11,2,6,0,42,1,7,0,234,104,169,1,295,36,19,11,338,3,3,0,5,5,6,10,112,4,9,0,13,0,0,0,5,6,4,0,6,4,2,0,33,55,81,0,153,6,5,3,138,2,2,1,3,4,3,6,82,101,104,2,174,3,0,2,46,194,121,4,210,66,19,77,555,Grade 2
Medial Femur of G2_16.jpg,375,104,4,69,211,16,89,227,10,1,0,0,97,2,70,110,118,14,3,11,12,1,4,15,70,12,1,7,188,7,115,137,8,3,0,1,1,0,1,2,1,0,0,0,3,0,2,8,51,14,4,4,8,1,1,4,183,16,7,12,277,8,164,134,237,15,8,4,62,1,27,17,4,0,1,0,27,0,14,3,27,0,0,1,1,0,0,1,13,0,0,0,4,0,2,0,58,2,1,3,12,0,8,3,5,0,0,0,10,0,6,1,218,6,6,5,13,0,2,1,421,9,6,6,342,6,121,27,7,83,0,207,11,23,2,509,0,0,0,1,4,3,4,205,0,14,0,18,0,0,0,13,3,7,0,10,3,6,5,138,0,1,0,5,0,0,0,2,0,0,0,0,0,0,0,9,1,10,0,12,0,0,0,4,4,14,0,19,1,2,2,227,97,192,2,303,20,17,12,356,3,4,0,6,9,5,8,91,7,8,0,11,0,0,0,2,2,2,0,7,5,0,2,28,85,90,1,150,11,6,9,114,1,0,0,1,6,1,6,78,113,139,4,141,3,0,1,35,201,105,4,195,102,12,89,525,Grade 2
Medial Femur of G2_17.jpg,358,82,7,74,231,9,104,222,7,1,0,0,88,3,85,145,71,17,0,11,16,0,1,9,72,9,2,4,167,9,104,118,5,1,1,0,5,0,1,1,0,0,0,0,3,0,0,2,56,14,0,7,5,0,3,2,214,15,1,10,342,7,171,135,241,8,2,11,79,1,22,7,3,0,0,0,24,0,10,0,25,1,0,0,0,0,0,0,21,0,0,0,10,0,2,1,79,1,1,6,24,1,7,1,1,0,0,1,10,0,6,0,220,4,1,7,13,0,9,0,464,5,8,9,316,1,88,39,13,98,0,225,6,5,1,536,0,2,0,2,1,4,2,218,1,8,0,18,0,0,0,3,0,9,0,12,1,2,1,131,0,1,0,2,0,0,0,4,0,0,0,0,1,0,1,3,0,5,0,12,0,0,0,3,4,15,0,35,2,3,0,203,100,186,2,349,22,11,14,350,1,3,0,4,6,3,4,97,2,5,0,6,0,0,0,3,1,8,0,5,3,1,3,24,77,79,4,179,11,4,5,96,1,3,0,1,5,1,4,77,137,132,4,169,1,0,0,25,220,105,6,198,82,20,60,472,Grade 2
Medial Femur of G2_18.jpg,368,115,5,78,241,12,81,217,12,0,0,2,85,8,70,151,93,23,1,6,9,0,9,2,80,10,2,7,185,9,108,121,11,0,0,3,3,0,1,8,0,0,0,0,3,0,1,1,66,13,1,7,16,0,2,5,175,12,3,12,316,9,163,117,256,11,3,11,73,1,26,19,3,1,0,0,19,0,6,1,16,1,1,0,2,0,0,0,10,0,0,0,14,1,0,2,114,2,0,3,14,0,10,3,3,0,0,0,9,0,7,1,193,5,3,6,14,0,3,5,329,8,6,10,334,6,88,23,13,70,1,189,5,9,3,439,0,2,0,3,3,1,0,165,1,10,0,18,0,1,0,5,3,8,0,13,2,4,1,120,0,3,0,3,0,0,1,3,0,0,0,0,0,0,0,2,2,10,0,20,0,0,0,4,3,12,1,28,3,10,5,213,92,238,3,423,16,15,9,376,0,3,0,8,6,7,4,83,5,4,0,8,2,0,1,3,6,10,0,8,3,1,1,30,73,95,4,201,6,0,12,93,1,0,0,1,12,1,9,86,109,133,2,147,6,0,3,32,198,128,6,206,92,24,75,535,Grade 2
Medial Femur of G2_19.jpg,407,113,10,68,237,17,85,186,6,2,0,1,71,3,70,118,125,22,1,6,17,0,2,3,63,7,0,3,234,9,120,128,5,2,0,1,4,0,3,7,0,0,0,0,4,0,3,1,65,9,3,7,14,0,6,6,213,16,3,15,446,7,204,138,224,17,3,14,72,1,17,20,4,0,0,0,21,0,7,4,16,0,1,0,1,0,0,0,10,0,0,0,11,0,3,2,76,12,3,5,30,1,6,11,1,0,0,0,22,0,10,2,214,5,8,3,24,1,7,2,362,6,5,6,351,1,89,34,8,75,0,158,4,8,3,297,0,2,0,7,2,5,2,170,3,10,0,20,0,0,0,8,4,15,0,10,4,7,2,124,0,1,0,2,0,0,0,5,0,0,0,0,0,0,0,3,1,3,0,11,1,0,1,4,6,13,0,24,6,8,7,201,80,179,2,407,24,13,11,308,4,5,0,7,5,4,7,117,8,9,0,8,0,0,0,0,6,7,0,11,12,3,5,26,73,116,1,171,9,3,3,84,1,6,0,4,7,3,3,92,106,112,2,106,1,0,4,35,144,129,7,190,119,20,95,581,Grade 2
Medial Femur of G2_2.jpg,410,84,8,60,269,17,83,164,8,3,0,0,85,4,57,99,111,17,2,10,15,2,3,7,57,6,1,6,196,9,103,104,15,3,0,2,10,2,2,2,1,0,0,0,1,0,0,2,80,10,1,8,18,0,4,7,193,18,4,17,483,16,167,139,292,16,4,13,88,0,26,10,5,2,0,0,22,0,9,2,18,1,0,1,1,0,0,0,14,0,1,0,7,1,4,1,84,7,4,4,20,0,6,3,1,0,0,0,17,0,4,3,213,8,4,3,11,1,3,2,330,8,3,5,358,0,100,16,7,72,0,182,3,8,6,304,0,1,0,6,3,6,0,172,3,8,0,21,0,0,0,7,2,11,0,15,3,5,1,94,0,4,0,8,0,0,0,5,0,0,0,0,0,1,0,8,1,7,0,9,0,0,0,12,3,28,0,32,8,7,5,237,87,188,2,393,15,14,12,290,5,7,0,11,11,4,3,96,4,4,0,5,0,1,0,2,4,1,0,7,4,2,3,32,62,107,3,200,9,5,6,86,2,2,0,5,1,3,1,71,105,127,1,130,1,1,3,28,194,148,5,215,114,31,79,573,Grade 2
Medial Femur of G2_20.jpg,454,79,18,87,300,9,109,180,15,0,0,1,106,3,65,87,116,10,6,5,9,0,5,10,75,13,3,6,188,7,91,99,11,4,0,6,7,0,0,2,0,0,0,0,2,0,3,2,94,14,1,15,9,0,4,5,220,15,6,10,400,3,165,131,259,15,4,7,81,0,24,12,8,0,0,1,30,0,6,2,10,1,0,0,1,0,0,0,13,0,0,0,10,1,8,0,78,4,2,4,21,0,8,8,5,0,0,0,15,1,8,3,165,9,1,6,12,0,3,2,420,10,12,12,327,1,96,33,12,63,0,198,9,13,3,357,1,0,0,3,6,3,2,209,1,9,0,17,0,1,0,11,3,8,0,21,4,1,9,138,0,0,0,6,0,0,0,6,0,0,0,1,0,0,0,5,0,7,0,18,1,0,1,6,3,15,0,31,3,9,4,246,98,195,7,358,30,12,9,278,3,6,0,2,4,3,4,100,4,3,0,8,0,1,0,1,3,7,0,4,0,2,1,29,52,72,0,162,8,2,8,91,3,3,0,4,6,0,1,81,77,86,4,114,4,0,2,27,160,129,12,245,98,21,72,577,Grade 2
Medial Femur of G2_21.jpg,295,94,10,63,233,19,79,245,9,0,1,0,103,2,82,154,109,27,2,19,11,1,8,19,63,9,0,6,209,12,154,179,5,0,0,1,2,0,0,5,0,0,0,0,2,0,1,2,63,10,1,4,6,0,4,4,137,14,0,9,325,4,157,167,209,4,4,6,76,0,9,14,6,1,0,0,20,1,13,3,20,1,1,0,1,0,0,0,16,0,0,0,16,0,3,5,82,8,3,6,12,2,4,4,2,0,0,0,6,0,7,1,254,10,5,3,7,0,5,8,505,9,5,8,363,1,104,35,5,68,0,127,5,12,0,404,0,1,1,5,2,6,1,209,2,11,0,11,0,0,0,8,2,0,0,5,2,6,3,146,0,1,1,1,0,0,0,6,0,0,0,0,0,0,0,2,0,5,0,18,0,0,0,7,3,7,0,21,2,7,3,198,81,193,0,272,24,20,3,340,1,3,0,0,13,2,2,111,6,7,0,8,0,0,0,4,6,11,0,9,11,5,2,40,56,99,0,159,9,6,3,106,0,1,0,1,9,0,7,77,125,142,4,128,5,4,3,33,181,146,4,161,103,29,76,598,Grade 2
Medial Femur of G2_3.jpg,357,75,17,63,255,17,81,177,10,0,1,0,92,3,49,55,73,13,0,11,19,0,4,7,55,10,0,4,194,6,67,103,7,2,0,1,6,0,2,0,0,0,0,0,1,0,3,3,71,6,3,2,13,0,1,3,226,15,1,12,432,10,159,135,238,15,2,13,82,0,15,9,5,0,0,0,18,0,9,1,11,1,0,0,2,0,1,0,12,1,0,1,12,0,3,1,65,2,0,4,26,0,9,4,1,0,0,0,10,0,2,2,193,5,2,5,6,0,5,4,463,9,7,4,402,3,107,27,9,74,0,266,3,15,2,540,2,3,0,5,2,3,2,182,1,7,0,21,0,0,0,2,2,5,0,14,4,8,1,134,0,1,0,3,0,0,0,4,0,0,0,0,0,0,0,3,1,8,0,18,0,0,0,9,7,17,0,33,2,7,4,216,86,187,3,520,14,10,11,435,0,2,0,3,10,3,5,93,4,7,0,10,0,0,1,1,1,5,0,4,4,1,2,27,49,75,2,172,8,6,5,91,1,3,0,5,1,0,4,71,72,88,4,108,0,1,5,35,160,114,9,219,78,17,62,496,Grade 2
Medial Femur of G2_4.jpg,282,108,4,84,156,11,82,263,5,1,0,1,75,3,82,187,113,31,0,7,22,0,7,15,54,16,2,4,259,5,193,196,2,2,0,1,3,0,2,4,0,0,0,0,1,0,1,0,69,11,2,4,6,0,6,6,151,14,1,8,349,6,197,129,147,8,4,8,37,2,12,16,2,0,0,0,19,0,8,4,19,1,0,0,1,0,0,0,5,0,0,1,12,0,1,2,82,5,2,6,12,3,6,5,0,0,0,0,5,0,4,0,217,12,2,4,7,2,5,1,369,7,2,5,306,3,112,30,9,77,2,174,1,8,3,407,0,1,0,1,2,3,1,204,1,12,0,14,0,0,0,11,1,5,0,6,5,9,4,129,0,3,0,3,1,0,0,2,0,0,0,0,0,0,0,5,0,3,0,8,0,3,0,7,4,2,0,11,8,4,2,125,77,266,3,349,17,11,8,358,0,5,0,5,11,10,6,110,5,8,0,5,0,0,0,3,2,5,0,4,5,2,5,37,84,228,2,184,5,6,5,132,2,4,0,2,5,3,6,102,156,205,0,141,3,2,2,29,182,121,5,100,119,33,76,493,Grade 2
Medial Femur of G2_5.jpg,258,99,2,55,171,8,67,244,11,3,0,2,67,2,80,160,89,16,3,7,23,2,6,9,52,3,1,8,241,19,171,158,2,1,0,5,3,0,1,5,0,0,0,0,0,0,2,2,71,7,1,5,8,0,8,5,147,12,1,4,552,5,188,117,165,22,1,11,34,0,13,18,3,0,0,0,9,0,16,5,10,0,0,0,0,0,0,0,9,0,0,0,17,0,1,2,56,7,1,4,19,0,4,3,0,0,0,0,9,0,10,2,251,10,3,5,14,0,5,4,359,4,6,5,325,2,97,28,5,58,0,177,3,9,2,343,0,0,0,2,1,7,1,155,0,8,0,16,0,0,0,2,0,3,0,7,2,3,2,136,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,6,0,0,0,4,1,13,0,10,2,4,0,126,75,275,0,528,13,6,10,388,3,3,0,3,4,10,6,113,7,7,0,7,0,0,1,5,3,3,0,6,5,6,8,38,82,192,2,214,12,8,4,120,1,3,0,3,4,4,6,81,137,181,1,123,7,3,4,26,136,125,0,145,129,40,60,537,Grade 2
Medial Femur of G2_6.jpg,369,116,12,68,260,13,90,158,4,5,0,1,71,7,62,84,109,25,1,11,16,0,6,4,60,7,1,2,222,9,106,132,16,2,0,2,7,0,1,1,1,0,0,0,2,0,0,1,73,5,6,6,17,0,6,9,189,18,2,5,560,11,183,144,238,20,5,17,82,2,20,7,3,2,0,0,24,0,10,5,11,1,0,0,0,0,0,0,10,0,0,0,16,0,2,1,81,5,3,7,21,1,9,5,2,0,0,0,12,0,5,3,200,8,2,6,10,0,5,2,340,3,4,5,398,1,99,30,4,59,0,181,3,9,1,343,0,2,0,4,3,2,2,139,3,8,0,16,0,1,0,5,0,8,0,15,3,10,1,128,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,6,2,6,0,10,0,0,0,3,4,10,0,24,4,7,5,234,73,192,1,452,16,16,15,374,1,3,1,7,8,6,7,103,4,12,0,6,0,0,0,4,5,9,0,10,8,6,1,32,51,90,1,134,9,5,5,104,4,1,0,5,4,3,7,80,73,106,1,120,3,1,4,34,131,139,3,179,84,36,74,623,Grade 2
Medial Femur of G2_7.jpg,373,174,11,109,148,15,90,199,9,4,2,1,78,5,117,190,169,45,4,9,18,0,5,4,95,14,1,8,254,14,175,158,8,2,0,4,3,0,3,4,3,0,0,0,4,0,1,6,105,18,3,5,4,0,4,10,214,20,7,13,316,4,211,104,151,17,1,5,27,2,12,10,5,0,0,0,11,1,14,6,17,0,0,1,0,0,0,0,6,0,1,0,7,0,2,0,71,9,1,3,17,0,3,2,0,0,0,0,16,0,12,8,203,9,4,4,12,1,2,1,322,5,1,4,293,1,152,26,12,108,0,173,0,1,3,285,0,4,0,0,1,3,0,192,2,17,0,12,0,0,0,4,0,7,0,10,2,9,2,105,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,4,2,9,0,11,0,1,0,3,1,6,0,13,6,3,5,122,85,209,1,263,15,8,9,275,1,3,0,3,4,6,14,132,7,14,1,4,1,0,0,1,3,6,0,6,2,3,5,20,78,182,4,187,14,3,10,134,1,7,0,6,14,7,13,158,181,163,6,101,3,0,2,25,172,97,1,128,140,17,137,515,Grade 2
Medial Femur of G2_8.jpg,683,110,18,68,507,17,109,183,10,1,3,2,90,4,55,81,95,12,3,8,23,0,6,8,67,6,5,13,146,6,78,92,14,2,0,1,18,0,8,2,0,0,1,0,4,0,4,7,52,7,4,7,12,0,3,8,77,8,9,20,153,4,111,123,412,14,19,25,131,3,34,16,13,0,1,2,23,0,6,6,28,3,0,1,3,0,1,0,18,3,1,3,22,0,5,2,84,8,9,6,24,1,11,8,6,0,0,0,12,0,5,3,141,2,7,2,13,0,7,2,153,8,26,11,155,1,72,46,16,67,0,141,14,18,6,242,0,6,0,3,3,5,4,129,5,12,0,16,1,0,0,7,1,9,1,18,10,6,2,140,3,1,0,8,3,5,1,13,0,0,0,0,0,0,0,10,4,11,0,18,1,5,1,14,4,19,0,89,11,25,13,441,96,156,4,196,23,15,11,193,8,4,0,14,6,13,7,91,3,8,0,11,0,1,1,5,4,8,0,21,6,3,2,41,42,61,2,115,12,5,9,84,1,3,0,13,9,6,9,79,64,70,1,131,4,5,4,38,106,102,8,406,77,33,77,906,Grade 2
Medial Femur of G2_9.jpg,405,107,4,62,293,24,78,184,5,8,1,2,90,6,56,98,120,16,1,8,15,1,7,13,49,16,3,3,254,11,123,139,8,2,0,5,4,0,0,5,1,0,0,0,0,0,3,1,65,15,1,8,18,1,13,10,127,17,2,15,307,8,176,146,301,18,6,13,96,4,12,22,4,0,0,0,21,1,11,7,16,0,1,0,1,0,0,0,13,1,0,1,29,0,3,4,84,8,1,9,29,0,9,4,0,0,0,0,6,2,13,5,191,12,7,11,11,0,9,6,239,5,11,7,299,1,114,39,10,64,0,141,10,14,0,230,1,4,0,5,3,6,0,140,4,10,0,9,1,1,0,13,2,4,0,17,3,8,1,139,1,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,1,8,0,14,0,1,0,13,6,16,0,40,4,7,2,228,66,232,4,346,17,22,9,304,1,9,0,6,7,8,5,122,8,7,0,11,0,1,1,3,8,6,0,7,1,5,3,36,55,97,3,156,5,6,5,113,1,3,0,3,8,2,5,105,120,139,2,132,5,2,4,42,163,120,2,249,91,35,91,715,Grade 2
Medial Femur of G3_1.jpg,335,87,6,56,324,13,89,151,6,0,0,0,92,3,43,76,77,12,2,5,15,0,8,8,47,4,0,5,217,8,104,105,13,1,0,1,5,0,0,2,0,0,0,0,3,0,2,2,56,8,2,3,18,0,0,6,214,8,1,9,549,9,193,151,261,22,6,18,100,3,24,7,2,0,0,0,18,0,4,4,16,0,0,0,1,0,0,0,8,0,0,0,15,0,3,0,90,4,2,2,27,0,4,5,1,0,0,0,10,0,4,3,189,10,2,7,10,0,2,1,396,10,3,6,392,2,83,33,4,68,0,175,6,6,2,375,0,0,0,3,0,0,2,157,3,7,0,11,0,0,0,6,3,1,0,14,1,8,3,144,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,4,1,12,0,10,0,0,0,7,4,16,0,47,3,10,6,248,78,193,1,499,19,10,12,368,0,6,0,7,2,4,2,78,2,9,0,8,0,0,0,1,5,7,0,3,1,2,4,29,44,107,0,182,7,2,2,87,1,0,0,4,2,2,3,56,100,114,2,111,3,1,4,25,143,153,2,206,92,35,76,546,Grade 3
Medial Femur of G3_10.jpg,457,92,10,77,278,15,111,171,12,3,0,0,85,5,56,77,80,18,1,11,25,1,9,4,73,11,0,8,205,7,81,98,11,4,1,2,9,0,4,3,0,0,0,0,3,0,0,1,87,6,3,5,21,1,3,10,211,10,1,18,498,11,193,101,276,19,3,11,77,1,26,9,3,0,0,0,25,0,10,3,16,0,1,1,1,0,0,1,10,0,0,1,11,0,3,0,114,11,1,7,27,1,10,7,3,0,0,0,14,0,9,1,160,7,3,4,18,0,3,2,282,6,6,4,335,1,87,31,10,71,1,201,6,9,0,278,1,1,0,5,0,4,1,141,1,5,0,14,0,1,0,3,8,17,1,18,5,11,6,142,0,3,0,5,1,0,0,3,0,0,0,0,0,0,0,6,0,5,0,14,0,0,1,2,6,15,0,43,11,8,8,240,68,220,1,410,18,24,7,329,3,5,0,6,4,6,6,100,3,4,0,9,0,1,0,5,5,5,0,6,3,1,5,36,70,100,3,176,13,3,11,93,1,1,0,6,4,3,9,83,60,105,1,133,7,1,1,21,135,135,2,245,86,36,75,600,Grade 3
Medial Femur of G3_11.jpg,250,105,8,83,151,12,86,248,6,1,0,0,80,5,102,172,95,10,0,4,12,0,9,4,51,12,0,6,210,5,161,190,9,4,0,0,2,0,0,1,1,0,0,0,3,0,0,2,71,7,1,6,4,1,1,3,208,12,2,7,415,7,191,112,180,6,3,8,44,0,22,9,1,0,0,0,18,1,6,7,12,0,0,0,0,0,0,0,5,0,0,1,23,0,2,2,75,4,1,1,16,0,5,3,2,1,0,0,7,0,4,1,219,11,5,2,16,0,5,1,496,9,3,6,362,0,94,30,3,62,0,213,2,8,3,463,0,0,0,1,0,1,0,197,3,9,1,17,0,0,0,7,1,2,0,8,2,6,0,118,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,4,1,4,0,12,0,0,0,3,2,5,0,13,4,11,1,130,72,216,2,493,22,13,10,408,0,3,0,1,7,4,4,127,5,8,1,7,0,0,0,2,6,5,0,2,3,5,2,32,81,158,3,171,11,3,6,96,0,1,1,4,8,4,4,64,124,147,2,119,5,1,2,38,196,106,3,150,82,22,74,452,Grade 3
Medial Femur of G3_12.jpg,399,113,10,75,250,12,97,209,8,1,0,1,83,2,69,93,122,21,1,21,22,0,12,3,67,14,0,5,253,10,137,132,12,3,0,1,3,0,1,0,0,0,0,0,1,1,0,6,93,6,2,9,8,0,2,9,198,18,2,8,364,13,231,131,234,24,2,18,64,1,26,11,4,0,0,0,22,0,12,4,9,1,0,0,2,0,0,0,11,0,0,0,15,0,4,1,94,11,0,4,19,0,10,11,0,0,0,0,8,0,6,3,206,10,9,5,18,0,6,4,277,8,5,5,288,2,116,24,9,68,0,144,5,11,1,228,0,2,0,2,3,6,5,138,3,14,0,19,0,0,0,9,1,14,0,16,4,7,1,154,0,3,0,3,1,0,0,1,0,0,0,0,0,0,0,2,3,15,1,15,0,0,0,5,5,12,0,19,6,10,6,176,88,205,2,319,21,10,5,275,3,4,0,8,5,6,5,118,6,14,0,3,0,0,1,0,3,7,0,7,5,6,4,37,75,144,1,184,11,1,9,99,1,3,0,5,9,4,10,104,119,144,4,126,7,3,6,26,165,151,3,182,139,44,112,618,Grade 3
