@relation 'LCP Medial Femur ROI '

@attribute File {'Medial Femur of G1_1.jpg','Medial Femur of G1_10.jpg','Medial Femur of G1_11.jpg','Medial Femur of G1_12.jpg','Medial Femur of G1_13.jpg','Medial Femur of G1_14.jpg','Medial Femur of G1_15.jpg','Medial Femur of G1_16.jpg','Medial Femur of G1_17.jpg','Medial Femur of G1_18.jpg','Medial Femur of G1_2.jpg','Medial Femur of G1_3.jpg','Medial Femur of G1_4.jpg','Medial Femur of G1_5.jpg','Medial Femur of G1_6.jpg','Medial Femur of G1_7.jpg','Medial Femur of G1_8.jpg','Medial Femur of G1_9.jpg','Medial Femur of G2_1.jpg','Medial Femur of G2_10.jpg','Medial Femur of G2_11.jpg','Medial Femur of G2_12.jpg','Medial Femur of G2_13.jpg','Medial Femur of G2_14.jpg','Medial Femur of G2_15.jpg','Medial Femur of G2_16.jpg','Medial Femur of G2_17.jpg','Medial Femur of G2_18.jpg','Medial Femur of G2_19.jpg','Medial Femur of G2_2.jpg','Medial Femur of G2_20.jpg','Medial Femur of G2_21.jpg','Medial Femur of G2_3.jpg','Medial Femur of G2_4.jpg','Medial Femur of G2_5.jpg','Medial Femur of G2_6.jpg','Medial Femur of G2_7.jpg','Medial Femur of G2_8.jpg','Medial Femur of G2_9.jpg','Medial Femur of G3_1.jpg','Medial Femur of G3_10.jpg','Medial Femur of G3_11.jpg','Medial Femur of G3_12.jpg','Medial Femur of G3_13.jpg','Medial Femur of G3_14.jpg','Medial Femur of G3_15.jpg','Medial Femur of G3_16.jpg','Medial Femur of G3_17.jpg','Medial Femur of G3_18.jpg','Medial Femur of G3_19.jpg','Medial Femur of G3_2.jpg','Medial Femur of G3_20.jpg','Medial Femur of G3_21.jpg','Medial Femur of G3_22.jpg','Medial Femur of G3_23.jpg','Medial Femur of G3_24.jpg','Medial Femur of G3_25.jpg','Medial Femur of G3_26.jpg','Medial Femur of G3_27.jpg','Medial Femur of G3_28.jpg','Medial Femur of G3_29.jpg','Medial Femur of G3_3.jpg','Medial Femur of G3_30.jpg','Medial Femur of G3_31.jpg','Medial Femur of G3_32.jpg','Medial Femur of G3_33.jpg','Medial Femur of G3_34.jpg','Medial Femur of G3_35.jpg','Medial Femur of G3_36.jpg','Medial Femur of G3_37.jpg','Medial Femur of G3_38.jpg','Medial Femur of G3_39.jpg','Medial Femur of G3_4.jpg','Medial Femur of G3_40.jpg','Medial Femur of G3_41.jpg','Medial Femur of G3_42.jpg','Medial Femur of G3_43.jpg','Medial Femur of G3_44.jpg','Medial Femur of G3_5.jpg','Medial Femur of G3_6.jpg','Medial Femur of G3_7.jpg','Medial Femur of G3_8.jpg','Medial Femur of G3_9.jpg','Medial Femur of G4_1.jpg','Medial Femur of G4_2.jpg','Medial Femur of G4_3.jpg','Medial Femur of G4_4.jpg','Medial Femur of G4_5.jpg','Medial Femur of G4_6.jpg','Medial Femur of G4_7.jpg','Medial Femur of G4_8.jpg','Medial Femur of Nor_1.jpg','Medial Femur of Nor_10.jpg','Medial Femur of Nor_11.jpg','Medial Femur of Nor_12.jpg','Medial Femur of Nor_13.jpg','Medial Femur of Nor_14.jpg','Medial Femur of Nor_15.jpg','Medial Femur of Nor_16.jpg','Medial Femur of Nor_17.jpg','Medial Femur of Nor_18.jpg','Medial Femur of Nor_19.jpg','Medial Femur of Nor_2.jpg','Medial Femur of Nor_20.jpg','Medial Femur of Nor_21.jpg','Medial Femur of Nor_22.jpg','Medial Femur of Nor_23.jpg','Medial Femur of Nor_24.jpg','Medial Femur of Nor_25.jpg','Medial Femur of Nor_26.jpg','Medial Femur of Nor_27.jpg','Medial Femur of Nor_28.jpg','Medial Femur of Nor_29.jpg','Medial Femur of Nor_3.jpg','Medial Femur of Nor_30.jpg','Medial Femur of Nor_31.jpg','Medial Femur of Nor_32.jpg','Medial Femur of Nor_33.jpg','Medial Femur of Nor_34.jpg','Medial Femur of Nor_35.jpg','Medial Femur of Nor_36.jpg','Medial Femur of Nor_37.jpg','Medial Femur of Nor_38.jpg','Medial Femur of Nor_39.jpg','Medial Femur of Nor_4.jpg','Medial Femur of Nor_5.jpg','Medial Femur of Nor_6.jpg','Medial Femur of Nor_7.jpg','Medial Femur of Nor_8.jpg','Medial Femur of Nor_9.jpg'}
@attribute LCP_1 numeric
@attribute LCP_2 numeric
@attribute LCP_3 numeric
@attribute LCP_4 numeric
@attribute LCP_5 numeric
@attribute LCP_6 numeric
@attribute LCP_7 numeric
@attribute LCP_8 numeric
@attribute LCP_9 numeric
@attribute LCP_10 numeric
@attribute LCP_11 numeric
@attribute LCP_12 numeric
@attribute LCP_13 numeric
@attribute LCP_14 numeric
@attribute LCP_15 numeric
@attribute LCP_16 numeric
@attribute LCP_17 numeric
@attribute LCP_18 numeric
@attribute LCP_19 numeric
@attribute LCP_20 numeric
@attribute LCP_21 numeric
@attribute LCP_22 numeric
@attribute LCP_23 numeric
@attribute LCP_24 numeric
@attribute LCP_25 numeric
@attribute LCP_26 numeric
@attribute LCP_27 numeric
@attribute LCP_28 numeric
@attribute LCP_29 numeric
@attribute LCP_30 numeric
@attribute LCP_31 numeric
@attribute LCP_32 numeric
@attribute LCP_33 numeric
@attribute LCP_34 numeric
@attribute LCP_35 numeric
@attribute LCP_36 numeric
@attribute LCP_37 numeric
@attribute LCP_38 numeric
@attribute LCP_39 numeric
@attribute LCP_40 numeric
@attribute LCP_41 numeric
@attribute LCP_42 numeric
@attribute LCP_43 numeric
@attribute LCP_44 numeric
@attribute LCP_45 numeric
@attribute LCP_46 numeric
@attribute LCP_47 numeric
@attribute LCP_48 numeric
@attribute LCP_49 numeric
@attribute LCP_50 numeric
@attribute LCP_51 numeric
@attribute LCP_52 numeric
@attribute LCP_53 numeric
@attribute LCP_54 numeric
@attribute LCP_55 numeric
@attribute LCP_56 numeric
@attribute LCP_57 numeric
@attribute LCP_58 numeric
@attribute LCP_59 numeric
@attribute LCP_60 numeric
@attribute LCP_61 numeric
@attribute LCP_62 numeric
@attribute LCP_63 numeric
@attribute LCP_64 numeric
@attribute LCP_65 numeric
@attribute LCP_66 numeric
@attribute LCP_67 numeric
@attribute LCP_68 numeric
@attribute LCP_69 numeric
@attribute LCP_70 numeric
@attribute LCP_71 numeric
@attribute LCP_72 numeric
@attribute LCP_73 numeric
@attribute LCP_74 numeric
@attribute LCP_75 numeric
@attribute LCP_76 numeric
@attribute LCP_77 numeric
@attribute LCP_78 numeric
@attribute LCP_79 numeric
@attribute LCP_80 numeric
@attribute LCP_81 numeric
@attribute class {'Grade 1','Grade 2','Grade 3','Grade 4',Normal}

@data
'Medial Femur of G2_11.jpg',1.09,0.0718,0.218,0.123,0.108,0.123,0.218,0.0718,876,1.06,0.0491,0.0782,0.122,0.245,0.122,0.0782,0.0491,988,1.04,0.0521,0.0396,0.0573,0.0156,0.0573,0.0396,0.0521,538,1.02,0.0078,0.156,0.154,0.0832,0.154,0.156,0.0078,523,1,0.0114,0.237,0.0836,0.0639,0.0836,0.237,0.0114,592,0.982,0.0391,0.115,0.0252,0.0656,0.0252,0.115,0.0391,571,0.964,0.0258,0.0999,0.0203,0.148,0.0203,0.0999,0.0258,634,0.947,0.0359,0.191,0.044,0.195,0.044,0.191,0.0359,1023,0.915,0.0469,0.268,0.0981,0.0412,0.0981,0.268,0.0469,1011,'Grade 2'
'Medial Femur of G2_12.jpg',1.05,0.0775,0.501,0.193,0.197,0.193,0.501,0.0775,727,1.04,0.0194,0.361,0.0397,0.177,0.0397,0.361,0.0194,836,1.03,0.0299,0.103,0.101,0.112,0.101,0.103,0.0299,734,1.01,0.0256,0.134,0.0904,0.0554,0.0904,0.134,0.0256,800,1,0.0147,0.328,0.0419,0.206,0.0419,0.328,0.0147,871,0.988,0.00611,0.169,0.0556,0.235,0.0556,0.169,0.00611,854,0.975,0.0552,0.252,0.126,0.0454,0.126,0.252,0.0552,785,0.966,0.0233,0.335,0.0502,0.0979,0.0502,0.335,0.0233,852,0.948,0.0562,0.538,0.033,0.056,0.033,0.538,0.0562,896,'Grade 2'
'Medial Femur of G2_13.jpg',1.08,0.0921,0.599,0.0735,0.197,0.0735,0.599,0.0921,735,1.06,0.061,0.37,0.0482,0.311,0.0482,0.37,0.061,879,1.04,0.0397,0.118,0.0836,0.144,0.0836,0.118,0.0397,736,1.02,0.0202,0.204,0.124,0.224,0.124,0.204,0.0202,760,1,0.0107,0.412,0.0453,0.335,0.0453,0.412,0.0107,923,0.979,0.00112,0.205,0.164,0.388,0.164,0.205,0.00112,840,0.959,0.0347,0.193,0.0168,0.136,0.0168,0.193,0.0347,842,0.945,0.0615,0.332,0.0587,0.278,0.0587,0.332,0.0615,878,0.92,0.106,0.617,0.0691,0.441,0.0691,0.617,0.106,865,'Grade 2'
'Medial Femur of G2_14.jpg',1.06,0.0169,0.421,0.137,0.267,0.137,0.421,0.0169,928,1.04,0.034,0.311,0.107,0.164,0.107,0.311,0.034,966,1.03,0.0411,0.14,0.0585,0.156,0.0585,0.14,0.0411,640,1.02,0.00866,0.0974,0.114,0.0776,0.114,0.0974,0.00866,507,1,0.0148,0.261,0.11,0.0331,0.11,0.261,0.0148,582,0.989,0.0201,0.157,0.0657,0.178,0.0657,0.157,0.0201,557,0.973,0.0347,0.107,0.0274,0.0809,0.0274,0.107,0.0347,732,0.96,0.027,0.303,0.0663,0.156,0.0663,0.303,0.027,991,0.938,0.0805,0.487,0.194,0.158,0.194,0.487,0.0805,1060,'Grade 2'
'Medial Femur of G2_15.jpg',1.06,0.0979,0.634,0.0123,0.3,0.0123,0.634,0.0979,836,1.04,0.0841,0.436,0.0673,0.472,0.0673,0.436,0.0841,1007,1.03,0.0913,0.197,0.049,0.145,0.049,0.197,0.0913,550,1.02,0.0184,0.208,0.0266,0.058,0.0266,0.208,0.0184,603,1,0.0146,0.466,0.015,0.0597,0.015,0.466,0.0146,732,0.985,0.0555,0.253,0.104,0.0643,0.104,0.253,0.0555,654,0.972,0.0412,0.244,0.0467,0.0428,0.0467,0.244,0.0412,764,0.963,0.0458,0.478,0.058,0.378,0.058,0.478,0.0458,975,0.94,0.0396,0.647,0.0968,0.26,0.0968,0.647,0.0396,967,'Grade 2'
'Medial Femur of G2_16.jpg',1.06,0.0703,0.669,0.164,0.00216,0.164,0.669,0.0703,777,1.04,0.0778,0.449,0.146,0.152,0.146,0.449,0.0778,867,1.03,0.0252,0.241,0.0454,0.172,0.0454,0.241,0.0252,663,1.02,0.0421,0.285,0.0686,0.0074,0.0686,0.285,0.0421,734,1,0.0262,0.462,0.0554,0.166,0.0554,0.462,0.0262,908,0.983,0.0148,0.234,0.0872,0.203,0.0872,0.234,0.0148,833,0.968,0.051,0.214,0.0879,0.123,0.0879,0.214,0.051,802,0.954,0.0566,0.385,0.0485,0.129,0.0485,0.385,0.0566,823,0.938,0.0251,0.798,0.0463,0.165,0.0463,0.798,0.0251,909,'Grade 2'
'Medial Femur of G2_17.jpg',1.08,0.0857,0.578,0.111,0.668,0.111,0.578,0.0857,719,1.06,0.0172,0.356,0.0237,0.286,0.0237,0.356,0.0172,850,1.05,0.0626,0.131,0.113,0.115,0.113,0.131,0.0626,689,1.03,0.013,0.192,0.0516,0.186,0.0516,0.192,0.013,776,1,0.00951,0.488,0.0405,0.301,0.0405,0.488,0.00951,1067,0.977,0.0399,0.238,0.0958,0.239,0.0958,0.238,0.0399,883,0.954,0.043,0.168,0.0635,0.564,0.0635,0.168,0.043,792,0.94,0.0326,0.327,0.085,0.399,0.085,0.327,0.0326,822,0.918,0.0646,0.668,0.0381,0.201,0.0381,0.668,0.0646,810,'Grade 2'
'Medial Femur of G2_18.jpg',1.07,0.0409,0.48,0.0827,0.58,0.0827,0.48,0.0409,804,1.05,0.0278,0.389,0.0789,0.351,0.0789,0.389,0.0278,880,1.04,0.0186,0.153,0.0761,0.0196,0.0761,0.153,0.0186,677,1.02,0.0282,0.129,0.0183,0.215,0.0183,0.129,0.0282,693,1,0.0258,0.483,0.052,0.248,0.052,0.483,0.0258,830,0.983,0.0375,0.243,0.0199,0.238,0.0199,0.243,0.0375,756,0.966,0.0113,0.149,0.0649,0.33,0.0649,0.149,0.0113,826,0.953,0.0271,0.334,0.0868,0.259,0.0868,0.334,0.0271,875,0.928,0.0271,0.542,0.139,0.279,0.139,0.542,0.0271,902,'Grade 2'
'Medial Femur of G2_19.jpg',1.07,0.121,0.655,0.124,0.199,0.124,0.655,0.121,798,1.05,0.0605,0.344,0.0604,0.211,0.0604,0.344,0.0605,903,1.03,0.0304,0.184,0.0985,0.0174,0.0985,0.184,0.0304,655,1.02,0.0164,0.218,0.0996,0.0288,0.0996,0.218,0.0164,673,1,0.0127,0.416,0.053,0.245,0.053,0.416,0.0127,879,0.983,0.0143,0.263,0.0594,0.205,0.0594,0.263,0.0143,756,0.968,0.0391,0.218,0.107,0.0598,0.107,0.218,0.0391,733,0.954,0.0501,0.407,0.0993,0.152,0.0993,0.407,0.0501,854,0.933,0.0861,0.744,0.0684,0.205,0.0684,0.744,0.0861,962,'Grade 2'
'Medial Femur of G2_2.jpg',1.07,0.0187,0.649,0.0342,0.176,0.0342,0.649,0.0187,797,1.05,0.0331,0.383,0.0208,0.364,0.0208,0.383,0.0331,949,1.03,0.0227,0.17,0.0689,0.111,0.0689,0.17,0.0227,627,1.02,0.0332,0.285,0.0704,0.00419,0.0704,0.285,0.0332,636,1,0.00784,0.528,0.0206,0.117,0.0206,0.528,0.00784,818,0.984,0.0275,0.22,0.0264,0.118,0.0264,0.22,0.0275,731,0.968,0.0283,0.23,0.0224,0.0288,0.0224,0.23,0.0283,800,0.954,0.0724,0.439,0.0885,0.01,0.0885,0.439,0.0724,931,0.932,0.106,0.707,0.275,0.51,0.275,0.707,0.106,907,'Grade 2'
'Medial Femur of G2_20.jpg',1.11,0.0459,0.608,0.114,0.547,0.114,0.608,0.0459,864,1.07,0.0997,0.444,0.0661,0.232,0.0661,0.444,0.0997,937,1.06,0.0322,0.153,0.105,0.158,0.105,0.153,0.0322,586,1.03,0.0107,0.197,0.065,0.0563,0.065,0.197,0.0107,649,1,0.004,0.424,0.0595,0.261,0.0595,0.424,0.004,809,0.972,0.0255,0.238,0.047,0.154,0.047,0.238,0.0255,701,0.946,0.0629,0.19,0.0921,0.0858,0.0921,0.19,0.0629,671,0.932,0.0844,0.438,0.0702,0.214,0.0702,0.438,0.0844,936,0.891,0.0644,0.618,0.105,0.164,0.105,0.618,0.0644,948,'Grade 2'
'Medial Femur of G2_21.jpg',1.05,0.0803,0.604,0.0413,0.506,0.0413,0.604,0.0803,702,1.03,0.11,0.399,0.139,0.42,0.139,0.399,0.11,832,1.02,0.042,0.124,0.0676,0.082,0.0676,0.124,0.042,657,1.01,0.0118,0.177,0.0651,0.0458,0.0651,0.177,0.0118,734,1,0.0114,0.468,0.0451,0.284,0.0451,0.468,0.0114,984,0.989,0.0268,0.283,0.0376,0.241,0.0376,0.283,0.0268,893,0.98,0.0394,0.235,0.133,0.313,0.133,0.235,0.0394,846,0.97,0.0682,0.379,0.079,0.0149,0.079,0.379,0.0682,892,0.956,0.0995,0.645,0.0624,0.277,0.0624,0.645,0.0995,871,'Grade 2'
'Medial Femur of G2_3.jpg',1.07,0.039,0.625,0.0504,0.0298,0.0504,0.625,0.039,678,1.05,0.076,0.424,0.0693,0.0154,0.0693,0.424,0.076,811,1.04,0.0449,0.154,0.0857,0.327,0.0857,0.154,0.0449,597,1.03,0.012,0.391,0.0622,0.114,0.0622,0.391,0.012,847,1,0.00313,0.677,0.0782,0.383,0.0782,0.677,0.00313,1279,0.975,0.0395,0.476,0.0802,0.219,0.0802,0.476,0.0395,1011,0.958,0.0736,0.265,0.12,0.0297,0.12,0.265,0.0736,693,0.948,0.0217,0.432,0.0193,0.0934,0.0193,0.432,0.0217,800,0.924,0.00376,0.668,0.124,0.13,0.124,0.668,0.00376,762,'Grade 2'
'Medial Femur of G2_4.jpg',1.08,0.147,0.301,0.23,0.459,0.23,0.301,0.147,630,1.05,0.0394,0.172,0.111,0.237,0.111,0.172,0.0394,694,1.04,0.0155,0.101,0.0618,0.141,0.0618,0.101,0.0155,826,1.02,0.00993,0.109,0.0935,0.275,0.0935,0.109,0.00993,957,1,0.0102,0.356,0.054,0.338,0.054,0.356,0.0102,1133,0.981,0.0187,0.144,0.117,0.275,0.117,0.144,0.0187,1024,0.963,0.0278,0.113,0.0588,0.395,0.0588,0.113,0.0278,954,0.948,0.0726,0.313,0.131,0.262,0.131,0.313,0.0726,704,0.924,0.0923,0.502,0.0794,0.0726,0.0794,0.502,0.0923,753,'Grade 2'
'Medial Femur of G2_5.jpg',1.09,0.112,0.521,0.207,0.121,0.207,0.521,0.112,610,1.07,0.051,0.386,0.0743,0.12,0.0743,0.386,0.051,712,1.05,0.00409,0.126,0.16,0.087,0.16,0.126,0.00409,737,1.03,0.0246,0.237,0.0796,0.203,0.0796,0.237,0.0246,914,1,0.0275,0.509,0.0294,0.112,0.0294,0.509,0.0275,1242,0.976,0.000803,0.256,0.0526,0.519,0.0526,0.256,0.000803,1079,0.954,0.0348,0.193,0.136,0.201,0.136,0.193,0.0348,892,0.937,0.0297,0.266,0.119,0.445,0.119,0.266,0.0297,755,0.912,0.0326,0.463,0.129,0.237,0.129,0.463,0.0326,745,'Grade 2'
'Medial Femur of G2_6.jpg',1.07,0.0934,0.774,0.141,0.137,0.141,0.774,0.0934,708,1.05,0.0787,0.459,0.0919,0.168,0.0919,0.459,0.0787,911,1.04,0.0332,0.186,0.0781,0.198,0.0781,0.186,0.0332,601,1.02,0.0221,0.374,0.0935,0.0481,0.0935,0.374,0.0221,722,1,0.0518,0.531,0.0573,0.253,0.0573,0.531,0.0518,1005,0.98,0.0225,0.385,0.091,0.14,0.091,0.385,0.0225,820,0.965,0.0331,0.233,0.0915,0.381,0.0915,0.233,0.0331,710,0.954,0.0259,0.473,0.0704,0.3,0.0704,0.473,0.0259,887,0.929,0.0575,0.689,0.0659,0.133,0.0659,0.689,0.0575,891,'Grade 2'
'Medial Femur of G2_7.jpg',1.09,0.061,0.328,0.0153,0.111,0.0153,0.328,0.061,749,1.07,0.0616,0.202,0.178,0.00955,0.178,0.202,0.0616,850,1.05,0.0328,0.135,0.155,0.192,0.155,0.135,0.0328,752,1.02,0.0499,0.141,0.0386,0.214,0.0386,0.141,0.0499,785,1,0.00961,0.293,0.0735,0.279,0.0735,0.293,0.00961,908,0.976,0.00357,0.215,0.0495,0.415,0.0495,0.215,0.00357,910,0.953,0.0436,0.0996,0.089,0.313,0.089,0.0996,0.0436,836,0.932,0.0686,0.234,0.0526,0.298,0.0526,0.234,0.0686,873,0.905,0.0871,0.355,0.0761,0.359,0.0761,0.355,0.0871,785,'Grade 2'
'Medial Femur of G2_8.jpg',1.08,0.0491,0.237,0.0602,0.00435,0.0602,0.237,0.0491,960,1.05,0.0531,0.111,0.0808,0.124,0.0808,0.111,0.0531,1034,1.03,0.0688,0.0339,0.101,0.134,0.101,0.0339,0.0688,505,1.02,0.0245,0.117,0.105,0.0123,0.105,0.117,0.0245,445,1,0.0242,0.233,0.0995,0.0493,0.0995,0.233,0.0242,472,0.985,0.0136,0.0683,0.0729,0.0312,0.0729,0.0683,0.0136,531,0.971,0.0582,0.0851,0.105,0.226,0.105,0.0851,0.0582,568,0.953,0.06,0.0864,0.0493,0.191,0.0493,0.0864,0.06,1028,0.926,0.0429,0.211,0.0526,0.0582,0.0526,0.211,0.0429,1100,'Grade 2'
'Medial Femur of G2_9.jpg',1.04,0.0357,0.343,0.0868,0.0115,0.0868,0.343,0.0357,790,1.03,0.0432,0.205,0.0452,0.221,0.0452,0.205,0.0432,865,1.02,0.03,0.0879,0.0714,0.0962,0.0714,0.0879,0.03,626,1.01,0.0308,0.213,0.137,0.00191,0.137,0.213,0.0308,617,1,0.00467,0.415,0.0114,0.108,0.0114,0.415,0.00467,747,0.993,0.0317,0.148,0.0993,0.0128,0.0993,0.148,0.0317,734,0.983,0.0444,0.0537,0.0881,0.111,0.0881,0.0537,0.0444,746,0.975,0.0103,0.189,0.102,0.255,0.102,0.189,0.0103,971,0.962,0.0395,0.323,0.0398,0.0584,0.0398,0.323,0.0395,957,'Grade 2'
'Medial Femur of G3_1.jpg',1.07,0.0881,0.644,0.145,0.641,0.145,0.644,0.0881,758,1.05,0.0369,0.486,0.0244,0.323,0.0244,0.486,0.0369,926,1.04,0.0328,0.282,0.0707,0.0698,0.0707,0.282,0.0328,584,1.02,0.0225,0.312,0.0521,0.0885,0.0521,0.312,0.0225,640,1,0.023,0.643,0.0256,0.37,0.0256,0.643,0.023,937,0.982,0.0207,0.344,0.0149,0.134,0.0149,0.344,0.0207,851,0.967,0.013,0.259,0.17,0.168,0.17,0.259,0.013,758,0.955,0.0334,0.546,0.0316,0.245,0.0316,0.546,0.0334,895,0.935,0.0161,0.79,0.159,0.453,0.159,0.79,0.0161,894,'Grade 3'
'Medial Femur of G3_10.jpg',1.07,0.0452,0.455,0.0495,0.262,0.0495,0.455,0.0452,851,1.05,0.0317,0.345,0.0303,0.0979,0.0303,0.345,0.0317,905,1.03,0.0355,0.153,0.0352,0.0614,0.0352,0.153,0.0355,576,1.02,0.0161,0.264,0.07,0.0952,0.07,0.264,0.0161,628,1,0.0106,0.401,0.0716,0.319,0.0716,0.401,0.0106,894,0.984,0.026,0.262,0.0387,0.0449,0.0387,0.262,0.026,752,0.968,0.0249,0.133,0.0345,0.0579,0.0345,0.133,0.0249,699,0.955,0.0456,0.332,0.0366,0.23,0.0366,0.332,0.0456,933,0.931,0.0696,0.516,0.0481,0.148,0.0481,0.516,0.0696,902,'Grade 3'
'Medial Femur of G3_11.jpg',1.12,0.0366,0.466,0.219,0.00185,0.219,0.466,0.0366,537,1.09,0.0429,0.291,0.00433,0.334,0.00433,0.291,0.0429,705,1.07,0.0252,0.146,0.107,0.111,0.107,0.146,0.0252,754,1.04,0.0152,0.314,0.055,0.318,0.055,0.314,0.0152,1003,1,0.00243,0.529,0.127,0.543,0.127,0.529,0.00243,1411,0.963,0.00544,0.32,0.0211,0.679,0.0211,0.32,0.00544,1160,0.936,0.0302,0.151,0.0742,0.308,0.0742,0.151,0.0302,857,0.916,0.0665,0.247,0.0534,0.375,0.0534,0.247,0.0665,714,0.88,0.013,0.306,0.254,0.34,0.254,0.306,0.013,685,'Grade 3'
'Medial Femur of G3_12.jpg',1.07,0.111,0.491,0.0882,0.114,0.0882,0.491,0.111,902,1.05,0.0329,0.346,0.042,0.125,0.042,0.346,0.0329,970,1.04,0.07,0.113,0.0341,0.0452,0.0341,0.113,0.07,554,1.02,0.0449,0.136,0.0219,0.0905,0.0219,0.136,0.0449,561,1,0.0272,0.302,0.0869,0.148,0.0869,0.302,0.0272,611,0.986,0.0302,0.0757,0.113,0.0998,0.113,0.0757,0.0302,621,0.969,0.0782,0.111,0.053,0.0167,0.053,0.111,0.0782,803,0.954,0.0715,0.327,0.0691,0.0838,0.0691,0.327,0.0715,988,0.929,0.0862,0.561,0.0354,0.19,0.0354,0.561,0.0862,1014,'Grade 3'
'Medial Femur of G3_13.jpg',1.09,0.0182,0.453,0.2,0.323,0.2,0.453,0.0182,845,1.06,0.0705,0.32,0.0304,0.203,0.0304,0.32,0.0705,968,1.04,0.0126,0.131,0.0747,0.154,0.0747,0.131,0.0126,660,1.02,0.0252,0.281,0.119,0.245,0.119,0.281,0.0252,611,1,0.0133,0.423,0.146,0.245,0.146,0.423,0.0133,642,0.978,0.0344,0.265,0.0946,0.105,0.0946,0.265,0.0344,613,0.958,0.00872,0.168,0.0391,0.228,0.0391,0.168,0.00872,671,0.943,0.035,0.264,0.0715,0.0382,0.0715,0.264,0.035,958,0.915,0.0602,0.455,0.0678,0.245,0.0678,0.455,0.0602,1040,'Grade 3'
'Medial Femur of G3_14.jpg',1.06,0.0493,0.505,0.15,0.647,0.15,0.505,0.0493,740,1.04,0.049,0.352,0.0919,0.338,0.0919,0.352,0.049,841,1.03,0.028,0.124,0.0916,0.0097,0.0916,0.124,0.028,764,1.02,0.0118,0.129,0.0796,0.0638,0.0796,0.129,0.0118,771,1,0.0216,0.415,0.0304,0.2,0.0304,0.415,0.0216,825,0.986,0.0145,0.174,0.133,0.163,0.133,0.174,0.0145,801,0.972,0.0175,0.137,0.122,0.227,0.122,0.137,0.0175,842,0.961,0.033,0.326,0.117,0.436,0.117,0.326,0.033,849,0.943,0.00292,0.526,0.192,0.161,0.192,0.526,0.00292,920,'Grade 3'
'Medial Femur of G3_15.jpg',1.12,0.0604,0.734,0.302,0.543,0.302,0.734,0.0604,577,1.09,0.0271,0.484,0.00783,0.416,0.00783,0.484,0.0271,818,1.07,0.00935,0.239,0.0845,0.223,0.0845,0.239,0.00935,672,1.04,0.0294,0.362,0.0984,0.389,0.0984,0.362,0.0294,892,1,0.0112,0.646,0.0839,0.227,0.0839,0.646,0.0112,1405,0.962,0.0193,0.462,0.137,0.323,0.137,0.462,0.0193,1068,0.931,0.05,0.313,0.0629,0.398,0.0629,0.313,0.05,859,0.915,0.0261,0.511,0.064,0.287,0.064,0.511,0.0261,855,0.88,0.0441,0.751,0.0359,0.0512,0.0359,0.751,0.0441,637,'Grade 3'
'Medial Femur of G3_16.jpg',1.08,0.0668,0.328,0.236,0.0309,0.236,0.328,0.0668,673,1.05,0.0365,0.189,0.0637,0.284,0.0637,0.189,0.0365,761,1.04,0.0307,0.104,0.0303,0.0429,0.0303,0.104,0.0307,818,1.02,0.0186,0.173,0.0315,0.0649,0.0315,0.173,0.0186,807,1,0.0127,0.26,0.0887,0.195,0.0887,0.26,0.0127,943,0.984,0.0149,0.136,0.00837,0.151,0.00837,0.136,0.0149,981,0.965,0.0304,0.153,0.0356,0.0743,0.0356,0.153,0.0304,947,0.951,0.033,0.253,0.0624,0.0745,0.0624,0.253,0.033,864,0.926,0.056,0.379,0.0876,0.162,0.0876,0.379,0.056,777,'Grade 3'
'Medial Femur of G3_17.jpg',1.1,0.0427,0.362,0.0775,0.407,0.0775,0.362,0.0427,720,1.07,0.0488,0.193,0.0603,0.0887,0.0603,0.193,0.0488,816,1.05,0.0374,0.0826,0.0978,0.101,0.0978,0.0826,0.0374,767,1.03,0.0134,0.196,0.0993,0.109,0.0993,0.196,0.0134,816,1,0.0102,0.391,0.124,0.132,0.124,0.391,0.0102,870,0.976,0.0304,0.186,0.142,0.32,0.142,0.186,0.0304,946,0.951,0.0402,0.0582,0.0229,0.174,0.0229,0.0582,0.0402,824,0.93,0.0448,0.293,0.0729,0.173,0.0729,0.293,0.0448,804,0.9,0.0537,0.407,0.0235,0.345,0.0235,0.407,0.0537,820,'Grade 3'
'Medial Femur of G3_18.jpg',1.07,0.116,0.397,0.0495,0.479,0.0495,0.397,0.116,574,1.05,0.101,0.259,0.113,0.34,0.113,0.259,0.101,734,1.04,0.0659,0.11,0.0741,0.216,0.0741,0.11,0.0659,743,1.02,0.0186,0.249,0.0762,0.127,0.0762,0.249,0.0186,1004,1,0.025,0.365,0.0551,0.44,0.0551,0.365,0.025,1249,0.983,0.0167,0.203,0.0704,0.305,0.0704,0.203,0.0167,1115,0.965,0.0468,0.139,0.0681,0.172,0.0681,0.139,0.0468,960,0.955,0.0618,0.33,0.104,0.114,0.104,0.33,0.0618,773,0.936,0.122,0.59,0.191,0.247,0.191,0.59,0.122,682,'Grade 3'
